UserName,Review,Score,Date,Bank
ching yap kim,Hi may I know why can’t register paynow account or phone how to top up acc or deposit,3,2022-09-08 08:14:18,Trust
Eiizumi,"Sign up first day, second day coupon goes missing? What sort of “trust” is that?",1,2022-09-08 07:23:20,Trust
Starlight 20144,Thanks,5,2022-09-08 01:18:02,Trust
Thirimalai,"This app is not compatible for my I Phone SE 20. After I download the app , after retrieving my INFO, at “ accept notification” page , I was unable to select accept notification due to my phone screen is small. The selection “tab “ is out of my screen .

Hi Developers Team

You had done a awesome job in corrective action. Thank you for replying my message .",5,2022-09-07 22:53:24,Trust
Smurfingly nostalgic,I am still waiting for my card approval. It’s been a week and you say you will get back to me in 3 business days! No sound at all.,1,2022-09-07 12:21:52,Trust
natalie700,App unable to load. It was stuck in main page since forever.,1,2022-09-07 08:56:14,Trust
EvanEvanEvan001122334455,"love the simple yet animated designs in the app, everything is fuss free and seamless! have introduced Trust App to friends and families, heard nothing but positive feedback from them :partying_face::partying_face: great job Trust Team!",5,2022-09-07 06:19:31,Trust
QMX2,"On 04Sept, i accidentally clicked “yes” to be enrolled into their insurance plan. I immediately called their Customer Service hotline which said to be “24*7” however no one answered. I have been keep calling in the last three days and no matter what time I cal and how long I wait, there is forever no one answers. I feel like calling to a ghost. Imagine the other your card was lost and need immediate attention but no one is there to help you, do you still want to bank with them?
On 05Sept, I left a message in the chat group for help. After waiting for hours, someone answered saying I can cancel either on the Insurance’s official website or via email. I wrote an email and followed up twice in the last two days, but again, no one reply. Then I asked in the chat group on 06Sept on how to cancel on website since no one replies my email, and again, after waiting for hours, they told they also not sure and need a specialist to advise…However, till now there is still no so called “Specialist” to contact me…
Such digital bank like Trust might be good at beginning with promotions/coupons. But what can eventually make their customers stay is the “Service”. Can your imagine their Customer Service is like such?",1,2022-09-07 05:38:04,Trust
AppleNeoSaw,"I am not able to login in when my account was deleted due to some reasons. 

Delete apps and re-install still the same. 

Redo new registration also cannot.  Feel sad of this system.",1,2022-09-06 23:55:28,Trust
HarshaBag,Awesome experience with application process. Less documentation,5,2022-09-06 13:31:07,Trust
botakish,"YZTQQZ5Y, 10 dollar each! 

This will be a great progress for our ntuc card",5,2022-09-06 10:51:36,Trust
dabppa,"When apply credit card or savings account, always stopped at “enable notification” screen. However the app cannot be found from Notification setting. Uninstalled many times, still having this issue",1,2022-09-06 04:04:10,Trust
Jrjoez,"After i submit my info , i am stucked at the notification page and the app Trust is not on my notification center to on notification either. Please do something to fit it. Thank you",5,2022-09-05 16:58:11,Trust
den_lei,Unable to fully display the screen content on iPhone se,1,2022-09-05 15:18:57,Trust
Tremendous Shots,Please dont launch the app if you are not ready!!,1,2022-09-05 11:26:01,Trust
Wscvfdert,No payment options for QR codes so cannot be used as a common payment account.,1,2022-09-05 06:39:27,Trust
PeteGina,There’s no link or option to apply for Ntuc visa credit card,1,2022-09-04 23:17:08,Trust
zy0085,"Mine is iPhone 8 old model but with latest iOS. The screen stuck half way of applying credit card, and cannot see button to proceed next step, so I quit..",1,2022-09-04 15:01:11,Trust
jennychua,"I have tried several times. But everytime after approving singpass login, it got stuck and tell me to on notifications which Was already on.",1,2022-09-04 13:39:06,Trust
123rich,"Digital Bank in SG with lots of Vouchers to save money. 

 Hey :waving_hand: Sign up for Trust with my referral code. We each get a S$10 FairPrice E-Voucher. 

 Simply download the Trust Bank SG App on the App Store or Google Play Store. Tap on “Use referral code” immediately after you start the app and key in: XHHXUWW8 Find out more on Trust Bank SG website. Terms and conditions apply.",5,2022-09-04 12:59:44,Trust
Wysie_Soh,"Can’t open a credit card account if you open a savings account first. The other way seems to
work. Clean and nice interface otherwise.",4,2022-09-04 12:57:34,Trust
crazy sumo,Keep showing “enable notifications for better security” and stuck there after selecting my info,2,2022-09-04 10:15:08,Trust
Jin03X,Its been 3 days since I sign up for trustbank and I cant even add my card to apply pay. Reached out to live chat and even send my screenshot to contact centre email and I still dont get any response or help. Seems like I need to wait for the physical card to arrive to even start using it,1,2022-09-04 09:46:35,Trust
good apps except advertisment,Applied saving and went through. But ended up option not available to apply for credit card. This should be be happening when it’s a digital bank.,1,2022-09-04 06:38:01,Trust
geraldineanon1019191,"Use my referral code “ UHHQNZFM “ to get a S$10 FairPrice E-Voucher. Simply download the Trust Bank SG App on the App Store or Google Play Store.  Tap on “Use referral code” immediately after you start the app and key in: UHHQNZFM
Find out more on Trust Bank SG website. Terms and conditions apply.",5,2022-09-04 06:36:03,Trust
adaxfcf,I can’t seem to add credit card after I open a savings account. Online chat or call got no response either.,5,2022-09-04 05:40:34,Trust
quhsbW,"Unable to log in and keep loading even after several times trying, uninstall and reinstall the app.
Feel frustrated.",1,2022-09-04 03:38:50,Trust
RatatouilleGreat,Tried to make online purchases but payment could not go through. The 24/7 Chat does not work. Please fix issues thanks,3,2022-09-04 03:10:34,Trust
HL Joo,"Very difficult to reach them via their line, put on hold for more than 20 minutes and kept waiting!!:woman_facepalming::woman_facepalming::woman_facepalming:",1,2022-09-04 02:10:01,Trust
Cheerfulfaithisaac,"24/7 support is fake. App is unable to support this and 8 hours later, still no response",1,2022-09-04 00:17:39,Trust
Jttc14,"Finally a fun app with all useful features for us! Opening an account was a breeze. Clean UI, smooth UX with lots of perks. Remember to use promo code to get $10 FairPrice voucher during this wonderful launch period. Here’s the promo code FM1X58RW.",5,2022-09-03 15:44:27,Trust
zippy79,As a person who apply over 70 credit card. This is the worst application and app. App still unable to open after 3/9/22 update. Ridiculous. Calling into support hanging there 10-20 mins no live agent.,1,2022-09-03 14:41:14,Trust
B. Mark ,Takes ages to approve App bot does not work Call centre — on hold for > 30 mins until phone goes dead Bad & frustrating start . Deleted app .,1,2022-09-03 10:25:29,Trust
PK_79,Application for both products was a breeze and insanely fast! 1.2/1.4% interest rate is no gimmick. Referral program is awesome. :thumbs_up_medium-light_skin_tone:,5,2022-09-03 09:53:39,Trust
Y3UJ0U,What’s with :man_shrugging_light_skin_tone:all those emojis clogging up your :envelope_with_arrow::postbox::incoming_envelope:emails and text messages. Try to look more :man_detective_light_skin_tone::detective::woman_teacher::man_teacher:professional! :weary_face::tired_face::confounded_face::persevering_face::red_apple::person_running::anxious_face_with_sweat::sad_but_relieved_face::hourglass_done::sad_but_relieved_face::dashing_away::face_vomiting:,2,2022-09-03 08:53:36,Trust
Girlstopppp,App is user friendly and navigation is smooth,5,2022-09-03 07:38:11,Trust
VJ84,"Well I downloaded it after rave reviews..signup was easy with my info..I opted for CC and after getting my info the app just froze saying pending review and will know outcome in 3 days..I thought of opening savings acct too which I couldn’t..Not sure why everyone’s saying Instant and how great etc., At best I find it ok so far..",3,2022-09-03 06:18:03,Trust
Juanjunchong,"Was so excited to open my first digital bank but it’s was declined unsuccessful application.

Tried to reach out via live chat, waited 5 mins no response.

Then turned to hotline, waited 8 mins no response.

I give up.",2,2022-09-03 02:32:32,Trust
Tayteck,"It would be good if can resolve this issue.
Error page appear when open the app on iPhone 7 Plus.",3,2022-09-03 00:07:41,Trust
S@29,The whole process was done in a breeze. Loving the speed!,5,2022-09-02 14:39:32,Trust
frustrated fella,"Cannot seem to login to the app. It just keeps loading and loading and loading after i entered my details. Tried so many times but there is no other ways to get help because firstly, to get help you need to be ""inside"" the app to chat with their support but how am i even be able to be ""inside"" their app to get help about a login problem?",1,2022-09-02 11:29:40,Trust
Chris Raj Patrick,Tried 3 times and still same issue . Pls test and release and don’t waste our time. Wasted 1 hour,4,2022-09-02 10:12:46,Trust
vvz8255185,A friend forwarded this to me. It seemed harmless. So I decided to sign up for him to get his rewards. However until “your application is being reviewed “. I saw no fields to enter his referral code. I wanted to withdraw but I did see any option either.,1,2022-09-02 06:22:39,Trust
crong123,App says unable to proceed with credit card application without specific reason. Tried to chat with online chat help but no response.,1,2022-09-02 03:11:48,Trust
tester_ck,"I was given credit or savings account to choose.

I chose savings and my friend chose credit.

My friend who chose credit card can then apply for savings at more info.

For me who chose savings account first cannot apply for credit card at more info.

It says credit card is launching soon. But my friend already got the credit card.

For savings accounts. I think it needs to give proper instruction to how to top up or transfer money into it e.g bank transfer etc.",4,2022-09-02 02:38:17,Trust
nostress87,Can’t access the app,1,2022-09-02 02:34:19,Trust
Jayasri,I tried to apply for a card but the app hung at notifications after getting my info.,2,2022-09-02 02:03:29,Trust
Icephantomz,"Amazing UI/UX, the screens are all so accessible and intuitive:slightly_smiling_face: good promotional offerings. Hope i can win the Tesla:folded_hands_light_skin_tone::folded_hands_light_skin_tone:",5,2022-09-01 18:05:21,Trust
jcjunchi,"App was smooth, account opened quickly within 5 minutes.. linked to my link account automatically..
Lots of rewards available already
TQ4MGVD4 do use this referral code for additional 10 NtUc evoucher",5,2022-09-01 14:37:46,Trust
linlalak,"Awesome app - easy to use and very short waiting time. Nothing to complain about, absolutely LOVED it!",5,2022-09-01 13:34:22,Trust
Orionps,"Can’t even launch the app. 

The error message just states:

“Sorry, something went wrong.” We're working on getting this fixed. Meanwhile, tap
on Try again to see if it works.”",1,2022-09-01 12:28:05,Trust
Poohpooh bear,Easy onboarding process that’s done in less than 5 mins!,5,2022-09-01 09:15:30,Trust
hdwkwhai,Pleasant experience and easy to navigate!,5,2022-09-01 06:45:21,Trust
matthew1hunter,Way cooler than the other banking apps and easier to use. Like the down to earth way they talk about all the finance stuff.,5,2022-09-01 06:20:43,Trust
Feverishrelic,The app is amazing! The products and services offered are great and to open an account in a couple of minutes. It’s a far cry from standing in the queue at an actual bank! Awesome app Trust Bank!,5,2022-09-01 06:16:31,Trust
RB1992_SP,Awesome onboarding and credit card experience ! Looking forward to the new features,5,2022-09-01 05:37:49,Trust
jeronetan,"3 min to set up account. Credit card linked to apple pay. 

This should be the way banks should work!",5,2022-09-01 05:30:54,Trust
d3vilang3l,Linkpoints auto reflected immediately and many great value coupons!!,5,2022-09-01 05:01:14,Trust
shermicelli,"The app is easy to use with many features - I can see my bank balances, the number of link points I have accumulated and the deals that my card brings me. Toggling between the different features on the app is also intuitive and fast. Best banking app in the whole of Singapore, JB and some say Batam!",5,2022-09-01 04:42:28,Trust
greengrass_2022,Onboarded really quickly and like that the interface is light and not too corporate,5,2022-09-01 04:15:45,Trust
softarts,My credit card and saving account are available in 3 minutes! can’t wait to use it to get my NTUC linkpoints!,5,2022-09-01 04:02:38,Trust
Clane Tan,The interface is easy to use and navigate. Application process was a breeze and approved immediately.,5,2022-09-01 03:32:37,Trust
Rekha Ben,Account opening process was unbelievably fast and smooth. The app is very well designed and I love the app UI and User experience elements. The app has all the functionalities you may want from a banking app (of course it’s a full digital bank). Kudos to the app development team!,5,2022-08-31 22:50:42,Trust
Justpassion,"Super quick and pleasant sign up, really loved the little animations. Best of all, I don’t have to do a lot stuff to get 1.2% interest on my money. Yay thanks for the Viu coupon!",5,2022-08-31 14:42:46,Trust
BenWan88,Easy and user friendly apps!,5,2022-08-31 14:00:00,Trust
Thelma_TSL,Fast and frictionless onboarding experience! Clean design. Card rebates and 1.4% interest rate rocks! Free 2 months insurance rocks! What's there not to love?! Trust in Trust. :red_heart:,5,2022-08-30 09:19:37,Trust
